precinct_id,vap_18plus,white_vap,black_vap,hispanic_vap,native_vap,asian_vap,pacific_vap,multiracial_vap,white_vap_pct,black_vap_pct,hispanic_vap_pct,native_vap_pct,asian_vap_pct,pacific_vap_pct,multiracial_vap_pct
MORGAN - 087007,1263,494,1,819,9,0,0,8,39.11,0.08,64.85,0.71,0.0,0.0,0.63
MORGAN - 087008,1029,598,14,333,5,0,0,18,58.11,1.36,32.36,0.49,0.0,0.0,1.75
MORGAN - 087009,1036,568,71,357,2,6,0,7,54.83,6.85,34.46,0.19,0.58,0.0,0.68
MORGAN - 087010,1403,679,0,718,0,0,0,10,48.4,0.0,51.18,0.0,0.0,0.0,0.71
MORGAN - 087011,1235,779,0,235,0,0,0,219,63.08,0.0,19.03,0.0,0.0,0.0,17.73
MORGAN - 087012,209,190,0,4,0,0,0,10,90.91,0.0,1.91,0.0,0.0,0.0,4.78
MORGAN - 087013,639,564,0,64,0,0,0,10,88.26,0.0,10.02,0.0,0.0,0.0,1.56
MORGAN - 087014,1158,817,1,323,13,0,0,13,70.55,0.09,27.89,1.12,0.0,0.0,1.12
MORGAN - 087015,1137,653,322,165,0,0,0,35,57.43,28.32,14.51,0.0,0.0,0.0,3.08
MORGAN - 087016,1205,931,39,154,7,0,0,19,77.26,3.24,12.78,0.58,0.0,0.0,1.58
MORGAN - 087017,1370,918,34,403,0,31,0,0,67.01,2.48,29.42,0.0,2.26,0.0,0.0
OTERO - 089001,1415,898,51,441,0,5,0,21,63.46,3.6,31.17,0.0,0.35,0.0,1.48
OTERO - 089002,570,355,0,180,0,8,0,12,62.28,0.0,31.58,0.0,1.4,0.0,2.11
OTERO - 089003,1002,739,21,227,0,16,0,0,73.75,2.1,22.65,0.0,1.6,0.0,0.0
OTERO - 089004,698,462,0,227,3,0,0,4,66.19,0.0,32.52,0.43,0.0,0.0,0.57
OTERO - 089005,975,470,0,461,0,0,0,35,48.21,0.0,47.28,0.0,0.0,0.0,3.59
OTERO - 089006,526,490,0,25,2,0,0,20,93.16,0.0,4.75,0.38,0.0,0.0,3.8
OTERO - 089007,639,332,1,286,6,1,0,26,51.96,0.16,44.76,0.94,0.16,0.0,4.07
OTERO - 089008,659,388,0,246,0,0,0,10,58.88,0.0,37.33,0.0,0.0,0.0,1.52
OTERO - 089009,785,530,11,228,7,0,0,42,67.52,1.4,29.04,0.89,0.0,0.0,5.35
OTERO - 089010,698,353,22,241,32,0,0,30,50.57,3.15,34.53,4.58,0.0,0.0,4.3
OTERO - 089011,724,428,0,262,0,0,0,36,59.12,0.0,36.19,0.0,0.0,0.0,4.97
OTERO - 089012,1061,504,0,513,0,0,0,4,47.5,0.0,48.35,0.0,0.0,0.0,0.38
OTERO - 089013,1253,242,0,976,0,62,0,5,19.31,0.0,77.89,0.0,4.95,0.0,0.4
OTERO - 089014,908,512,0,377,0,0,0,19,56.39,0.0,41.52,0.0,0.0,0.0,2.09
OTERO - 089015,541,294,10,238,0,0,0,12,54.34,1.85,43.99,0.0,0.0,0.0,2.22
OTERO - 089016,871,824,7,31,0,0,0,0,94.6,0.8,3.56,0.0,0.0,0.0,0.0
OTERO - 089017,328,233,24,67,4,0,4,0,71.04,7.32,20.43,1.22,0.0,1.22,0.0
OURAY - 091001,460,420,0,28,0,0,0,8,91.3,0.0,6.09,0.0,0.0,0.0,1.74
OURAY - 091002,828,753,0,62,0,0,0,19,90.94,0.0,7.49,0.0,0.0,0.0,2.29
OURAY - 091003,1514,1413,12,57,0,0,0,17,93.33,0.79,3.76,0.0,0.0,0.0,1.12
OURAY - 091004,605,573,0,11,0,0,0,52,94.71,0.0,1.82,0.0,0.0,0.0,8.6
OURAY - 091005,942,835,0,73,0,0,0,16,88.64,0.0,7.75,0.0,0.0,0.0,1.7
PARK - 093001,2019,1702,48,97,0,70,0,114,84.3,2.38,4.8,0.0,3.47,0.0,5.65
PARK - 093002,1544,1444,15,56,0,0,0,7,93.52,0.97,3.63,0.0,0.0,0.0,0.45
PARK - 093003,929,876,8,3,0,57,0,0,94.29,0.86,0.32,0.0,6.14,0.0,0.0
PARK - 093004,346,279,13,42,0,0,0,2,80.64,3.76,12.14,0.0,0.0,0.0,0.58
PARK - 093005,824,734,0,28,0,0,0,46,89.08,0.0,3.4,0.0,0.0,0.0,5.58
PARK - 093006,857,774,0,30,0,26,0,35,90.32,0.0,3.5,0.0,3.03,0.0,4.08
PARK - 093007,955,829,0,66,0,36,0,27,86.81,0.0,6.91,0.0,3.77,0.0,2.83
PARK - 093008,793,739,2,42,0,0,0,6,93.19,0.25,5.3,0.0,0.0,0.0,0.76
PARK - 093009,630,562,19,49,0,0,0,11,89.21,3.02,7.78,0.0,0.0,0.0,1.75
PARK - 093010,1463,1343,1,83,0,0,0,41,91.8,0.07,5.67,0.0,0.0,0.0,2.8
PARK - 093011,1068,929,3,94,4,0,0,45,86.99,0.28,8.8,0.37,0.0,0.0,4.21
PARK - 093012,2023,1741,16,236,0,0,0,4,86.06,0.79,11.67,0.0,0.0,0.0,0.2
PARK - 093013,1729,1508,13,189,3,0,0,33,87.22,0.75,10.93,0.17,0.0,0.0,1.91
PHILLIPS - 095001,907,671,0,226,0,0,0,6,73.98,0.0,24.92,0.0,0.0,0.0,0.66
PHILLIPS - 095002,95,81,0,13,0,0,0,0,85.26,0.0,13.68,0.0,0.0,0.0,0.0
PHILLIPS - 095003,116,88,0,30,0,0,0,0,75.86,0.0,25.86,0.0,0.0,0.0,0.0
PHILLIPS - 095004,75,55,0,26,0,0,0,0,73.33,0.0,34.67,0.0,0.0,0.0,0.0
PHILLIPS - 095005,184,170,0,9,0,0,0,0,92.39,0.0,4.89,0.0,0.0,0.0,0.0
PHILLIPS - 095006,319,297,0,21,0,0,0,2,93.1,0.0,6.58,0.0,0.0,0.0,0.63
PHILLIPS - 095007,576,536,0,27,0,0,0,16,93.06,0.0,4.69,0.0,0.0,0.0,2.78
PHILLIPS - 095008,768,578,0,186,0,0,0,2,75.26,0.0,24.22,0.0,0.0,0.0,0.26
PITKIN - 097001,1359,1238,0,65,8,9,0,36,91.1,0.0,4.78,0.59,0.66,0.0,2.65
PITKIN - 097002,946,796,9,78,21,0,0,33,84.14,0.95,8.25,2.22,0.0,0.0,3.49
PITKIN - 097003,1382,1062,0,207,0,99,0,7,76.85,0.0,14.98,0.0,7.16,0.0,0.51
PITKIN - 097004,1220,1035,41,124,0,0,0,12,84.84,3.36,10.16,0.0,0.0,0.0,0.98
PITKIN - 097005,990,891,1,62,0,18,0,15,90.0,0.1,6.26,0.0,1.82,0.0,1.52
PITKIN - 097006,2349,2158,0,126,0,23,0,67,91.87,0.0,5.36,0.0,0.98,0.0,2.85
PITKIN - 097007,2124,1894,27,163,0,32,0,40,89.17,1.27,7.67,0.0,1.51,0.0,1.88
PITKIN - 097008,1041,963,0,54,0,5,0,10,92.51,0.0,5.19,0.0,0.48,0.0,0.96
PITKIN - 097009,1789,1615,0,122,0,25,0,11,90.27,0.0,6.82,0.0,1.4,0.0,0.61
PITKIN - 097010,613,566,0,40,0,0,5,0,92.33,0.0,6.53,0.0,0.0,0.82,0.0
PROWERS - 099001,665,449,5,212,4,3,0,14,67.52,0.75,31.88,0.6,0.45,0.0,2.11
PROWERS - 099002,469,231,3,246,0,0,0,5,49.25,0.64,52.45,0.0,0.0,0.0,1.07
PROWERS - 099003,692,414,0,230,0,0,0,19,59.83,0.0,33.24,0.0,0.0,0.0,2.75
PROWERS - 099004,575,329,0,232,0,0,0,23,57.22,0.0,40.35,0.0,0.0,0.0,4.0
PROWERS - 099005,962,350,10,539,2,0,0,38,36.38,1.04,56.03,0.21,0.0,0.0,3.95
PROWERS - 099006,409,363,0,47,0,0,0,7,88.75,0.0,11.49,0.0,0.0,0.0,1.71
PROWERS - 099007,527,407,0,101,0,6,0,8,77.23,0.0,19.17,0.0,1.14,0.0,1.52
PROWERS - 099008,665,493,0,183,0,0,0,2,74.14,0.0,27.52,0.0,0.0,0.0,0.3
PROWERS - 099009,511,281,0,211,4,11,0,16,54.99,0.0,41.29,0.78,2.15,0.0,3.13
PROWERS - 099010,1259,893,23,310,0,2,0,29,70.93,1.83,24.62,0.0,0.16,0.0,2.3
PROWERS - 099011,569,351,0,197,1,3,0,12,61.69,0.0,34.62,0.18,0.53,0.0,2.11
PROWERS - 099012,531,363,0,136,0,3,0,31,68.36,0.0,25.61,0.0,0.56,0.0,5.84
PROWERS - 099013,551,380,1,114,0,0,0,38,68.97,0.18,20.69,0.0,0.0,0.0,6.9
PUEBLO - 101001,1957,990,182,681,0,19,0,95,50.59,9.3,34.8,0.0,0.97,0.0,4.85
PUEBLO - 101002,2119,996,132,847,0,50,0,98,47.0,6.23,39.97,0.0,2.36,0.0,4.62
PUEBLO - 101003,1544,851,74,506,0,95,0,14,55.12,4.79,32.77,0.0,6.15,0.0,0.91
PUEBLO - 101004,1299,892,20,346,0,29,0,6,68.67,1.54,26.64,0.0,2.23,0.0,0.46
PUEBLO - 101005,607,495,4,134,0,21,0,5,81.55,0.66,22.08,0.0,3.46,0.0,0.82
PUEBLO - 101006,1455,863,82,375,0,57,0,76,59.31,5.64,25.77,0.0,3.92,0.0,5.22
PUEBLO - 101007,1101,619,4,394,0,0,0,36,56.22,0.36,35.79,0.0,0.0,0.0,3.27
PUEBLO - 101008,1350,686,0,624,9,0,0,31,50.81,0.0,46.22,0.67,0.0,0.0,2.3
PUEBLO - 101009,793,324,44,406,0,0,0,8,40.86,5.55,51.2,0.0,0.0,0.0,1.01
PUEBLO - 101010,2010,1087,21,859,16,0,0,21,54.08,1.04,42.74,0.8,0.0,0.0,1.04
PUEBLO - 101011,1170,505,87,582,0,0,0,13,43.16,7.44,49.74,0.0,0.0,0.0,1.11
PUEBLO - 101012,1385,649,4,647,0,28,9,52,46.86,0.29,46.71,0.0,2.02,0.65,3.75
PUEBLO - 101013,1093,527,10,482,0,41,10,20,48.22,0.91,44.1,0.0,3.75,0.91,1.83
PUEBLO - 101014,1175,542,154,393,45,5,0,16,46.13,13.11,33.45,3.83,0.43,0.0,1.36
PUEBLO - 101015,1002,456,65,439,5,11,0,51,45.51,6.49,43.81,0.5,1.1,0.0,5.09
PUEBLO - 101016,1091,610,5,425,0,0,0,28,55.91,0.46,38.96,0.0,0.0,0.0,2.57
PUEBLO - 101017,1135,652,33,441,14,4,0,14,57.44,2.91,38.85,1.23,0.35,0.0,1.23
PUEBLO - 101018,2115,1166,70,796,0,12,4,45,55.13,3.31,37.64,0.0,0.57,0.19,2.13
PUEBLO - 101019,408,186,0,197,0,3,0,16,45.59,0.0,48.28,0.0,0.74,0.0,3.92
PUEBLO - 101020,256,92,0,135,3,25,0,12,35.94,0.0,52.73,1.17,9.77,0.0,4.69
PUEBLO - 101021,1052,277,0,733,2,17,0,25,26.33,0.0,69.68,0.19,1.62,0.0,2.38
PUEBLO - 101022,2604,1321,257,907,71,48,0,10,50.73,9.87,34.83,2.73,1.84,0.0,0.38
PUEBLO - 101023,990,606,0,373,1,12,0,20,61.21,0.0,37.68,0.1,1.21,0.0,2.02
PUEBLO - 101024,723,514,6,175,0,11,0,4,71.09,0.83,24.2,0.0,1.52,0.0,0.55
PUEBLO - 101025,864,491,48,294,31,14,0,2,56.83,5.56,34.03,3.59,1.62,0.0,0.23
PUEBLO - 101026,1083,315,13,738,0,0,0,16,29.09,1.2,68.14,0.0,0.0,0.0,1.48
PUEBLO - 101027,935,210,5,690,0,0,32,11,22.46,0.53,73.8,0.0,0.0,3.42,1.18
PUEBLO - 101028,874,277,17,570,0,0,0,10,31.69,1.95,65.22,0.0,0.0,0.0,1.14
PUEBLO - 101029,607,266,0,339,0,0,0,10,43.82,0.0,55.85,0.0,0.0,0.0,1.65
PUEBLO - 101030,1242,497,19,682,0,0,0,0,40.02,1.53,54.91,0.0,0.0,0.0,0.0
PUEBLO - 101031,1234,580,45,617,8,0,0,4,47.0,3.65,50.0,0.65,0.0,0.0,0.32
PUEBLO - 101032,865,426,62,323,8,15,0,16,49.25,7.17,37.34,0.92,1.73,0.0,1.85
PUEBLO - 101033,583,236,28,248,29,0,0,15,40.48,4.8,42.54,4.97,0.0,0.0,2.57
PUEBLO - 101034,1008,478,34,486,0,0,0,12,47.42,3.37,48.21,0.0,0.0,0.0,1.19
PUEBLO - 101035,808,351,77,340,3,2,0,4,43.44,9.53,42.08,0.37,0.25,0.0,0.5
PUEBLO - 101036,687,445,0,219,0,0,0,22,64.77,0.0,31.88,0.0,0.0,0.0,3.2
PUEBLO - 101037,645,470,0,149,0,0,10,9,72.87,0.0,23.1,0.0,0.0,1.55,1.4
PUEBLO - 101038,906,521,5,363,9,0,0,18,57.51,0.55,40.07,0.99,0.0,0.0,1.99
PUEBLO - 101039,525,249,0,248,0,0,0,16,47.43,0.0,47.24,0.0,0.0,0.0,3.05
PUEBLO - 101040,655,435,0,219,0,0,0,0,66.41,0.0,33.44,0.0,0.0,0.0,0.0
PUEBLO - 101041,530,287,6,208,6,0,0,19,54.15,1.13,39.25,1.13,0.0,0.0,3.58
PUEBLO - 101042,507,266,8,219,0,0,0,13,52.47,1.58,43.2,0.0,0.0,0.0,2.56
PUEBLO - 101043,570,281,0,299,0,0,0,2,49.3,0.0,52.46,0.0,0.0,0.0,0.35
PUEBLO - 101044,819,408,18,350,4,11,0,50,49.82,2.2,42.74,0.49,1.34,0.0,6.11
PUEBLO - 101045,157,85,0,38,39,0,0,9,54.14,0.0,24.2,24.84,0.0,0.0,5.73
PUEBLO - 101046,995,259,3,649,11,0,0,66,26.03,0.3,65.23,1.11,0.0,0.0,6.63
PUEBLO - 101047,615,194,4,387,0,0,0,27,31.54,0.65,62.93,0.0,0.0,0.0,4.39
PUEBLO - 101048,798,287,3,489,0,0,0,17,35.96,0.38,61.28,0.0,0.0,0.0,2.13
PUEBLO - 101049,617,298,5,301,0,0,0,12,48.3,0.81,48.78,0.0,0.0,0.0,1.94
PUEBLO - 101050,1323,568,30,687,0,0,0,13,42.93,2.27,51.93,0.0,0.0,0.0,0.98
PUEBLO - 101051,1081,551,8,487,0,0,0,37,50.97,0.74,45.05,0.0,0.0,0.0,3.42
PUEBLO - 101052,865,532,7,278,15,0,0,6,61.5,0.81,32.14,1.73,0.0,0.0,0.69
PUEBLO - 101053,640,479,0,177,9,0,0,3,74.84,0.0,27.66,1.41,0.0,0.0,0.47
PUEBLO - 101054,771,382,23,263,0,0,1,5,49.55,2.98,34.11,0.0,0.0,0.13,0.65
PUEBLO - 101055,602,427,0,168,2,0,0,5,70.93,0.0,27.91,0.33,0.0,0.0,0.83
PUEBLO - 101056,564,419,0,148,1,0,0,23,74.29,0.0,26.24,0.18,0.0,0.0,4.08
PUEBLO - 101057,797,433,7,328,3,16,0,1,54.33,0.88,41.15,0.38,2.01,0.0,0.13
PUEBLO - 101058,630,375,8,266,0,0,0,4,59.52,1.27,42.22,0.0,0.0,0.0,0.63
PUEBLO - 101059,496,194,0,291,0,0,0,3,39.11,0.0,58.67,0.0,0.0,0.0,0.6
PUEBLO - 101060,1103,637,0,455,0,6,0,3,57.75,0.0,41.25,0.0,0.54,0.0,0.27
PUEBLO - 101061,917,402,0,515,0,8,0,9,43.84,0.0,56.16,0.0,0.87,0.0,0.98
PUEBLO - 101062,934,562,0,357,0,0,0,10,60.17,0.0,38.22,0.0,0.0,0.0,1.07
PUEBLO - 101063,1194,600,0,585,0,0,0,20,50.25,0.0,48.99,0.0,0.0,0.0,1.68
PUEBLO - 101064,354,219,0,125,0,0,0,12,61.86,0.0,35.31,0.0,0.0,0.0,3.39
PUEBLO - 101065,140,67,0,68,0,0,0,7,47.86,0.0,48.57,0.0,0.0,0.0,5.0
PUEBLO - 101066,1096,653,0,423,0,0,0,8,59.58,0.0,38.59,0.0,0.0,0.0,0.73
PUEBLO - 101067,721,464,75,213,0,0,0,10,64.36,10.4,29.54,0.0,0.0,0.0,1.39
PUEBLO - 101068,695,469,15,220,0,0,0,24,67.48,2.16,31.65,0.0,0.0,0.0,3.45
PUEBLO - 101069,1210,496,93,604,6,0,0,43,40.99,7.69,49.92,0.5,0.0,0.0,3.55
PUEBLO - 101070,834,537,58,270,2,0,4,15,64.39,6.95,32.37,0.24,0.0,0.48,1.8
PUEBLO - 101071,1050,448,78,490,0,0,0,9,42.67,7.43,46.67,0.0,0.0,0.0,0.86
PUEBLO - 101072,1047,616,6,390,0,11,0,5,58.83,0.57,37.25,0.0,1.05,0.0,0.48
PUEBLO - 101073,751,388,17,343,0,2,0,44,51.66,2.26,45.67,0.0,0.27,0.0,5.86
PUEBLO - 101074,1024,428,43,550,15,0,0,2,41.8,4.2,53.71,1.46,0.0,0.0,0.2
PUEBLO - 101075,1143,370,6,733,11,0,0,3,32.37,0.52,64.13,0.96,0.0,0.0,0.26
PUEBLO - 101076,594,278,25,300,1,0,0,0,46.8,4.21,50.51,0.17,0.0,0.0,0.0
PUEBLO - 101077,764,387,13,342,32,0,0,0,50.65,1.7,44.76,4.19,0.0,0.0,0.0
PUEBLO - 101078,702,367,0,330,0,9,0,0,52.28,0.0,47.01,0.0,1.28,0.0,0.0
PUEBLO - 101079,994,362,0,593,0,2,0,21,36.42,0.0,59.66,0.0,0.2,0.0,2.11
PUEBLO - 101080,1369,520,55,771,0,0,0,27,37.98,4.02,56.32,0.0,0.0,0.0,1.97
PUEBLO - 101081,810,353,3,402,1,0,0,38,43.58,0.37,49.63,0.12,0.0,0.0,4.69
PUEBLO - 101082,1647,939,36,603,0,0,0,77,57.01,2.19,36.61,0.0,0.0,0.0,4.68
PUEBLO - 101083,898,300,2,556,10,0,0,15,33.41,0.22,61.92,1.11,0.0,0.0,1.67
PUEBLO - 101084,1017,341,3,649,6,0,0,6,33.53,0.29,63.82,0.59,0.0,0.0,0.59
PUEBLO - 101085,920,648,50,153,2,0,0,9,70.43,5.43,16.63,0.22,0.0,0.0,0.98
PUEBLO - 101086,1458,846,7,470,105,0,0,26,58.02,0.48,32.24,7.2,0.0,0.0,1.78
PUEBLO - 101087,822,467,21,309,0,0,0,14,56.81,2.55,37.59,0.0,0.0,0.0,1.7
PUEBLO - 101088,1620,986,34,603,0,0,0,7,60.86,2.1,37.22,0.0,0.0,0.0,0.43
PUEBLO - 101101,585,152,0,434,0,0,0,0,25.98,0.0,74.19,0.0,0.0,0.0,0.0
PUEBLO - 101102,917,398,0,533,0,0,0,5,43.4,0.0,58.12,0.0,0.0,0.0,0.55
PUEBLO - 101103,790,464,0,326,0,0,0,0,58.73,0.0,41.27,0.0,0.0,0.0,0.0
PUEBLO - 101104,788,458,0,309,0,0,0,8,58.12,0.0,39.21,0.0,0.0,0.0,1.02
PUEBLO - 101105,1260,719,25,492,0,0,0,35,57.06,1.98,39.05,0.0,0.0,0.0,2.78
PUEBLO - 101106,998,863,0,112,8,0,0,5,86.47,0.0,11.22,0.8,0.0,0.0,0.5
PUEBLO - 101107,1392,971,0,372,0,0,0,29,69.76,0.0,26.72,0.0,0.0,0.0,2.08
PUEBLO - 101108,894,742,0,151,0,0,0,0,83.0,0.0,16.89,0.0,0.0,0.0,0.0
PUEBLO - 101109,770,366,10,394,0,0,0,0,47.53,1.3,51.17,0.0,0.0,0.0,0.0
PUEBLO - 101110,239,196,3,21,6,0,0,4,82.01,1.26,8.79,2.51,0.0,0.0,1.67
PUEBLO - 101111,563,368,0,184,0,0,0,6,65.36,0.0,32.68,0.0,0.0,0.0,1.07
PUEBLO - 101112,365,337,4,31,9,0,0,4,92.33,1.1,8.49,2.47,0.0,0.0,1.1
PUEBLO - 101113,1317,658,0,573,88,3,0,16,49.96,0.0,43.51,6.68,0.23,0.0,1.21
PUEBLO - 101201,2117,1518,4,526,0,13,5,40,71.71,0.19,24.85,0.0,0.61,0.24,1.89
PUEBLO - 101202,1624,1176,16,390,25,0,0,3,72.41,0.99,24.01,1.54,0.0,0.0,0.18
PUEBLO - 101203,1337,978,0,339,0,13,0,14,73.15,0.0,25.36,0.0,0.97,0.0,1.05
PUEBLO - 101204,1184,848,48,222,0,0,0,88,71.62,4.05,18.75,0.0,0.0,0.0,7.43
PUEBLO - 101205,1291,770,11,454,2,16,0,35,59.64,0.85,35.17,0.15,1.24,0.0,2.71
PUEBLO - 101206,1506,904,7,539,3,18,0,37,60.03,0.46,35.79,0.2,1.2,0.0,2.46
PUEBLO - 101207,1437,1063,1,359,0,2,0,16,73.97,0.07,24.98,0.0,0.14,0.0,1.11
PUEBLO - 101208,1608,1009,9,549,2,0,0,22,62.75,0.56,34.14,0.12,0.0,0.0,1.37
PUEBLO - 101209,1248,877,0,336,0,30,0,4,70.27,0.0,26.92,0.0,2.4,0.0,0.32
PUEBLO - 101210,598,464,0,93,0,0,0,26,77.59,0.0,15.55,0.0,0.0,0.0,4.35
PUEBLO - 101211,1208,777,6,432,3,8,0,21,64.32,0.5,35.76,0.25,0.66,0.0,1.74
PUEBLO - 101212,1051,776,3,237,0,29,2,9,73.83,0.29,22.55,0.0,2.76,0.19,0.86
PUEBLO - 101213,1468,970,63,412,0,16,0,6,66.08,4.29,28.07,0.0,1.09,0.0,0.41
PUEBLO - 101214,1956,1368,4,544,0,15,2,13,69.94,0.2,27.81,0.0,0.77,0.1,0.66
PUEBLO - 101215,1141,883,0,213,0,0,0,41,77.39,0.0,18.67,0.0,0.0,0.0,3.59
PUEBLO - 101216,843,655,0,167,0,0,0,23,77.7,0.0,19.81,0.0,0.0,0.0,2.73
PUEBLO - 101217,755,567,0,161,0,0,0,14,75.1,0.0,21.32,0.0,0.0,0.0,1.85
PUEBLO - 101218,1458,1081,0,368,0,4,0,34,74.14,0.0,25.24,0.0,0.27,0.0,2.33
PUEBLO - 101219,1330,995,0,278,0,1,0,64,74.81,0.0,20.9,0.0,0.08,0.0,4.81
PUEBLO - 101220,1202,900,0,243,0,0,0,33,74.88,0.0,20.22,0.0,0.0,0.0,2.75
PUEBLO - 101301,1280,1210,0,55,0,0,4,0,94.53,0.0,4.3,0.0,0.0,0.31,0.0
PUEBLO - 101302,991,761,0,180,0,0,0,45,76.79,0.0,18.16,0.0,0.0,0.0,4.54
PUEBLO - 101303,451,343,0,111,0,0,0,9,76.05,0.0,24.61,0.0,0.0,0.0,2.0
PUEBLO - 101304,576,523,0,58,0,0,0,0,90.8,0.0,10.07,0.0,0.0,0.0,0.0
PUEBLO - 101401,1104,896,0,216,0,0,0,5,81.16,0.0,19.57,0.0,0.0,0.0,0.45
PUEBLO - 101402,697,544,0,149,0,0,0,4,78.05,0.0,21.38,0.0,0.0,0.0,0.57
PUEBLO - 101403,922,813,0,52,0,0,0,55,88.18,0.0,5.64,0.0,0.0,0.0,5.97
RIO BLANCO - 103001,1255,1069,0,127,3,0,0,68,85.18,0.0,10.12,0.24,0.0,0.0,5.42
RIO BLANCO - 103002,846,759,0,55,1,0,0,19,89.72,0.0,6.5,0.12,0.0,0.0,2.25
RIO BLANCO - 103003,1138,1021,0,71,29,7,0,18,89.72,0.0,6.24,2.55,0.62,0.0,1.58
RIO BLANCO - 103004,1435,1311,0,84,4,6,0,24,91.36,0.0,5.85,0.28,0.42,0.0,1.67
RIO BLANCO - 103005,51,49,0,0,0,0,0,0,96.08,0.0,0.0,0.0,0.0,0.0,0.0
RIO GRANDE - 105001,391,240,7,110,0,0,0,40,61.38,1.79,28.13,0.0,0.0,0.0,10.23
RIO GRANDE - 105002,832,569,3,245,0,0,0,20,68.39,0.36,29.45,0.0,0.0,0.0,2.4
RIO GRANDE - 105003,907,692,10,218,0,0,0,12,76.3,1.1,24.04,0.0,0.0,0.0,1.32
RIO GRANDE - 105004,437,118,3,308,7,0,0,12,27.0,0.69,70.48,1.6,0.0,0.0,2.75
RIO GRANDE - 105005,558,412,4,136,0,0,0,5,73.84,0.72,24.37,0.0,0.0,0.0,0.9
RIO GRANDE - 105006,325,264,0,47,16,0,0,8,81.23,0.0,14.46,4.92,0.0,0.0,2.46
RIO GRANDE - 105007,465,341,0,87,7,0,0,28,73.33,0.0,18.71,1.51,0.0,0.0,6.02
RIO GRANDE - 105008,705,389,0,269,3,0,0,13,55.18,0.0,38.16,0.43,0.0,0.0,1.84
RIO GRANDE - 105009,516,141,0,308,14,0,0,55,27.33,0.0,59.69,2.71,0.0,0.0,10.66
RIO GRANDE - 105010,1103,1012,0,64,15,0,0,8,91.75,0.0,5.8,1.36,0.0,0.0,0.73
RIO GRANDE - 105011,577,385,5,174,0,0,0,8,66.72,0.87,30.16,0.0,0.0,0.0,1.39
RIO GRANDE - 105012,383,178,4,205,0,4,0,2,46.48,1.04,53.52,0.0,1.04,0.0,0.52
RIO GRANDE - 105013,347,252,0,78,6,0,0,1,72.62,0.0,22.48,1.73,0.0,0.0,0.29
RIO GRANDE - 105014,352,150,0,160,0,6,0,8,42.61,0.0,45.45,0.0,1.7,0.0,2.27
RIO GRANDE - 105015,800,99,0,652,61,0,0,0,12.38,0.0,81.5,7.62,0.0,0.0,0.0
ROUTT - 107001,857,777,7,34,2,0,0,52,90.67,0.82,3.97,0.23,0.0,0.0,6.07
ROUTT - 107002,654,619,0,20,0,0,0,4,94.65,0.0,3.06,0.0,0.0,0.0,0.61
ROUTT - 107003,896,913,0,16,0,0,0,5,101.9,0.0,1.79,0.0,0.0,0.0,0.56
ROUTT - 107004,652,633,0,7,0,1,0,25,97.09,0.0,1.07,0.0,0.15,0.0,3.83
ROUTT - 107005,1622,1448,0,109,7,19,1,37,89.27,0.0,6.72,0.43,1.17,0.06,2.28
ROUTT - 107006,1252,1195,0,56,0,0,15,12,95.45,0.0,4.47,0.0,0.0,1.2,0.96
ROUTT - 107007,617,554,0,35,4,0,0,2,89.79,0.0,5.67,0.65,0.0,0.0,0.32
ROUTT - 107008,1098,944,0,76,0,0,17,67,85.97,0.0,6.92,0.0,0.0,1.55,6.1
ROUTT - 107009,1208,1086,0,84,18,0,0,20,89.9,0.0,6.95,1.49,0.0,0.0,1.66
ROUTT - 107010,503,393,0,58,11,7,0,35,78.13,0.0,11.53,2.19,1.39,0.0,6.96
ROUTT - 107011,1786,1442,8,232,0,3,0,37,80.74,0.45,12.99,0.0,0.17,0.0,2.07
ROUTT - 107012,538,497,0,16,0,4,0,10,92.38,0.0,2.97,0.0,0.74,0.0,1.86
ROUTT - 107013,1087,1023,0,41,0,0,0,11,94.11,0.0,3.77,0.0,0.0,0.0,1.01
ROUTT - 107014,850,809,0,7,0,0,0,10,95.18,0.0,0.82,0.0,0.0,0.0,1.18
ROUTT - 107015,1673,1595,0,51,0,9,0,50,95.34,0.0,3.05,0.0,0.54,0.0,2.99
ROUTT - 107016,1716,1564,0,116,0,0,0,51,91.14,0.0,6.76,0.0,0.0,0.0,2.97
ROUTT - 107017,1253,1099,0,7,0,89,0,47,87.71,0.0,0.56,0.0,7.1,0.0,3.75
ROUTT - 107018,1827,1705,25,70,0,12,0,24,93.32,1.37,3.83,0.0,0.66,0.0,1.31
SAGUACHE - 109001,1592,1152,0,314,13,34,0,62,72.36,0.0,19.72,0.82,2.14,0.0,3.89
SAGUACHE - 109002,163,147,0,6,3,0,0,0,90.18,0.0,3.68,1.84,0.0,0.0,0.0
SAGUACHE - 109003,236,203,0,11,1,0,0,5,86.02,0.0,4.66,0.42,0.0,0.0,2.12
SAGUACHE - 109004,330,259,0,21,10,21,0,48,78.48,0.0,6.36,3.03,6.36,0.0,14.55
SAGUACHE - 109005,772,678,0,47,0,0,0,54,87.82,0.0,6.09,0.0,0.0,0.0,6.99
SAGUACHE - 109006,902,487,0,373,0,14,0,16,53.99,0.0,41.35,0.0,1.55,0.0,1.77
SAGUACHE - 109007,1241,275,0,895,0,0,0,87,22.16,0.0,72.12,0.0,0.0,0.0,7.01
SAN JUAN - 111001,575,495,0,58,6,0,0,16,86.09,0.0,10.09,1.04,0.0,0.0,2.78
